,vertices,k_level_degree_node_1,k_level_degree_node_2,no_of_triangles_node_1,no_of_triangles_node_2,clique_number_node_1,clique_number_node_2,coreness_node_1,coreness_node_2,betweenness_node_1,betweenness_node_2,closeness_node_1,closeness_node_2,harmonic_node_1,harmonic_node_2,eigenvector_node_1,eigenvector_node_2,decay_node_1,decay_node_2,pagerank_node_1,pagerank_node_2,loc_clust_coef_node_1,loc_clust_coef_node_2,glob_clust_coef_node_1,glob_clust_coef_node_2,shannon_node_1,shannon_node_2,h_index_node_1,h_index_node_2,nbd_density_node_1,nbd_density_node_2,RWR_node_1,RWR_node_2,local_random_walk_node_1,local_random_walk_node_2,are_connected,common_triangles,common_neighbors,jaccard_index,sorenson_dice,hub_promoted,hub_depressed,leicht_holme_newman,resource_allocation,adamic_adar,pref_attachment,overlap_coeff,nbd_overlap,edge_connectivity,avg_commute_time,cosine_L+,L+,matrix_forest_index
469,"(19, 33)",3,17,1,3,3,4,2,3,0.0,0.0,0.75,0.5483870967741935,0.8333333333333333,0.5882352941176471,0.8546376797184616,0.38611109883387024,2.0,9.5,0.24592781858831045,0.04613850953818,1.0,1.0,0.6,0.2318181818181818,1.0,1.0,3,5,0.6666666666666666,0.2091503267973856,0.17045988174968588,0.26763790586726305,0.019604636325652788,0.1009191823326258,1,0,2,0.1,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,51,0.0,0.1111111111111111,1,0.02972936788215874,0.012488607735519923,0.0022041111491562853,0.03260022705829238
470,"(20, 21)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999996,2.0,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17022844065511863,0.014535993997921253,0.014558677209021497,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168408,-0.10761384786844945,-0.05866117203246614,0.007857567817213933
471,"(20, 22)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512818,0.0802586567328588,0.043631102005135966,0.03278930020860029
472,"(20, 23)",2,5,1,4,3,4,2,3,0.0,5.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,2.0,3.5,0.3333333333333333,0.2728956222252333,1.0,0.4,1.0,0.6521739130434783,1.0,1.0,2,4,1.0,0.6,0.1684877994002986,0.20020911437206565,0.014535993997921253,0.03152251477667804,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.14215686274509803,0.7553857282466059,10,0.4,0.4,3,0.01685764366587705,0.06627837104879757,0.02527127854764517,0.02774594485477417
473,"(20, 24)",2,3,1,1,3,3,2,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,0.3333333333333333,0.3667358671351006,1.0,0.3333333333333333,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2022836140869774,0.014535993997921253,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012496947502909717,-0.013242884880819969,-0.0066860477364461225,0.015280973628239875
474,"(20, 25)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.460811127189111,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2002794874276951,0.014535993997921253,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012672629546653814,-0.003715181483326538,-0.0018665259157383473,0.01656836231789374
475,"(20, 26)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17990499128576895,0.014535993997921253,0.015044038082725551,0,0,1,0.2,0.3333333333333333,0.5,0.5,0.25,0.058823529411764705,0.35295612386476116,4,0.5,0.3333333333333333,3,0.011769172389699432,0.04785003483094965,0.027336610957595632,0.025038178411651933
476,"(20, 27)",2,4,1,0,3,3,2,2,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.42681725548354593,2.0,3.0,0.3333333333333333,0.11205424409844297,1.0,0.0,1.0,0.375,1.0,1.0,2,3,1.0,0.5,0.1684877994002986,0.189371306343247,0.014535993997921253,0.025639767482847988,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.058823529411764705,0.35295612386476116,8,0.25,0.2,3,0.01530766292549882,0.014697111623796066,0.0059931912648137214,0.02130900140650494
477,"(20, 28)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.46081112718911116,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17463116736553083,0.014535993997921253,0.01957345946382851,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.014240412271272021,0.007956692236476243,0.00353816346517485,0.021691154834517733
478,"(20, 29)",2,4,1,3,3,4,2,3,0.0,0.0,1.0,0.8,1.0,0.875,0.9999999999999996,0.8608058531117032,2.0,3.0,0.3333333333333333,0.18740943487361136,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,2,3,1.0,0.8,0.1684877994002986,0.19802855242404827,0.014535993997921253,0.026288537695114873,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.015863158092853945,0.08200037733398917,0.03496752337887815,0.0302304047784454
479,"(20, 30)",2,4,1,0,3,4,2,3,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999998,0.32403039922326893,2.0,3.0,0.3333333333333333,0.09036187746327481,1.0,0.0,1.0,0.8,1.0,1.0,2,4,1.0,0.7,0.1684877994002986,0.17961079871686048,0.014535993997921253,0.024590155248580117,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.01620042661611441,0.03709374758287647,0.014381388985891313,0.02739858146952074
480,"(20, 31)",2,6,1,0,3,3,2,2,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,0.9999999999999998,0.3256900968625548,2.0,3.5,0.3333333333333333,0.06633646345585595,1.0,0.0,1.0,0.4090909090909091,1.0,1.0,2,3,1.0,0.4285714285714286,0.1684877994002986,0.2032003065530631,0.014535993997921253,0.0371580870691453,0,0,2,0.25,0.4,1.0,0.3333333333333333,0.16666666666666666,0.14215686274509803,0.7553857282466059,12,0.3333333333333333,0.3333333333333333,3,0.01722050833894902,0.015421719770425444,0.005226956147468502,0.02324653078856059
481,"(20, 32)",2,12,1,1,3,4,2,3,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,0.9999999999999996,0.2834400153187745,2.0,7.0,0.3333333333333333,0.04444191880616045,1.0,1.0,1.0,0.3146853146853147,1.0,1.0,2,5,1.0,0.32051282051282054,0.1684877994002986,0.24486605346668006,0.014535993997921253,0.0716932260057545,1,1,3,0.23076923076923078,0.375,0.5,0.08333333333333333,0.041666666666666664,0.058823529411764705,0.35295612386476116,24,0.08333333333333333,0.2727272727272727,2,0.023938803072912237,0.25707060290969,0.06755650547395922,0.053483770169290686
482,"(20, 33)",2,17,1,3,3,4,2,3,0.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,0.9999999999999998,0.38611109883387035,2.0,9.5,0.3333333333333333,0.04613850953818,1.0,1.0,1.0,0.2318181818181818,1.0,1.0,2,5,1.0,0.2091503267973856,0.1684877994002986,0.26763790586726305,0.014535993997921253,0.1009191823326258,1,1,3,0.16666666666666666,0.2857142857142857,0.5,0.058823529411764705,0.029411764705882353,0.08333333333333333,0.40242960438184466,34,0.058823529411764705,0.1875,2,0.02393880307291223,0.2218620220305086,0.049117463242195285,0.04488413045651033
483,"(21, 22)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.17022844065511863,0.1684877994002986,0.014558677209021497,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168428,-0.10761384786844728,-0.058661172032464966,0.007857567817213898
484,"(21, 23)",2,5,1,4,3,4,2,3,0.0,5.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.5,3.5,0.3333333333333333,0.2728956222252333,1.0,0.4,1.0,0.6521739130434783,1.0,1.0,2,4,1.0,0.6,0.17022844065511863,0.20020911437206565,0.014558677209021497,0.03152251477667804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,3,0.01381239835975184,-0.149312471977806,-0.05708601853340346,0.008237070616778709
485,"(21, 24)",2,3,1,1,3,3,2,2,0.0,2.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.5,2.5,0.3333333333333333,0.3667358671351006,1.0,0.3333333333333333,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.17022844065511863,0.2022836140869774,0.014558677209021497,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.011321924170652217,-0.11544130057441729,-0.05844217361231828,0.008033651807688919
486,"(21, 25)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.4608111271891109,1.5,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.17022844065511863,0.2002794874276951,0.014558677209021497,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.011318285288249316,-0.12091968366949825,-0.060915704750755625,0.007563415206134842
487,"(21, 26)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.5,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.17022844065511863,0.17990499128576895,0.014558677209021497,0.015044038082725551,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010030557602818374,-0.1145016507995385,-0.06559223688837593,0.006680483023312462
488,"(21, 27)",2,4,1,0,3,3,2,2,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.42681725548354554,1.5,3.0,0.3333333333333333,0.11205424409844297,1.0,0.0,1.0,0.375,1.0,1.0,2,3,1.0,0.5,0.17022844065511863,0.189371306343247,0.014558677209021497,0.025639767482847988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.013540164811371538,-0.11541519304947524,-0.047191893979653926,0.010588253624549146
489,"(21, 28)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.9999999999999998,0.46081112718911066,1.5,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.17022844065511863,0.17463116736553083,0.014558677209021497,0.01957345946382851,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.013024263636064518,-0.08301568723317201,-0.037015513724518986,0.012663371024587472
490,"(21, 29)",2,4,1,3,3,4,2,3,0.0,0.0,1.0,0.8,1.0,0.875,1.0,0.8608058531117037,1.5,3.0,0.3333333333333333,0.18740943487361136,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,2,3,1.0,0.8,0.17022844065511863,0.19802855242404827,0.014558677209021497,0.026288537695114873,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.012806586516528697,-0.1403217628902963,-0.060000149871677275,0.007698051418346589
491,"(21, 30)",2,4,1,0,3,4,2,3,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999998,0.3240303992232689,1.5,3.0,0.3333333333333333,0.09036187746327481,1.0,0.0,1.0,0.8,1.0,1.0,2,4,1.0,0.7,0.17022844065511863,0.17961079871686048,0.014558677209021497,0.024590155248580117,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.1111111111111111,0.45511961331341866,8,0.5,0.2,3,0.015036771693862172,-0.03796875351312737,-0.014760624783720828,0.02095427175398801
492,"(21, 31)",2,6,1,0,3,3,2,2,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.32569009686255534,1.5,3.5,0.3333333333333333,0.06633646345585595,1.0,0.0,1.0,0.4090909090909091,1.0,1.0,2,3,1.0,0.4285714285714286,0.17022844065511863,0.2032003065530631,0.014558677209021497,0.0371580870691453,0,0,1,0.1111111111111111,0.2,0.5,0.16666666666666666,0.08333333333333333,0.0625,0.36067376022224085,12,0.5,0.14285714285714285,3,0.015381224498201177,-0.1112447940082193,-0.037807157400662865,0.013982938400071728
493,"(21, 32)",2,12,1,1,3,4,2,3,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.2834400153187744,1.5,7.0,0.3333333333333333,0.04444191880616045,1.0,1.0,1.0,0.3146853146853147,1.0,1.0,2,5,1.0,0.32051282051282054,0.17022844065511863,0.24486605346668006,0.014558677209021497,0.0716932260057545,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,3,0.01673913545255202,-0.1750918430084559,-0.046138020159855755,0.011229305800050765
494,"(21, 33)",2,17,1,3,3,4,2,3,0.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,1.0,0.3861110988338703,1.5,9.5,0.3333333333333333,0.04613850953818,1.0,1.0,1.0,0.2318181818181818,1.0,1.0,2,5,1.0,0.2091503267973856,0.17022844065511863,0.26763790586726305,0.014558677209021497,0.1009191823326258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,3,0.01779906091885505,-0.18817409724927922,-0.041772559199191935,0.012343397651590931
495,"(22, 23)",2,5,1,4,3,4,2,3,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.5,0.3333333333333333,0.2728956222252333,1.0,0.4,1.0,0.6521739130434783,1.0,1.0,2,4,1.0,0.6,0.1684877994002986,0.20020911437206565,0.014535993997921253,0.03152251477667804,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.14215686274509803,0.7553857282466059,10,0.4,0.4,3,0.016857643665877046,0.06627837104879751,0.02527127854764515,0.02774594485477414
496,"(22, 24)",2,3,1,1,3,3,2,2,0.0,2.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,2.0,2.5,0.3333333333333333,0.3667358671351006,1.0,0.3333333333333333,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2022836140869774,0.014535993997921253,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012496947502909717,-0.013242884880819853,-0.0066860477364460635,0.015280973628239906
497,"(22, 25)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.9999999999999998,0.4608111271891111,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2002794874276951,0.014535993997921253,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.01267262954665381,-0.0037151814833264706,-0.0018665259157383135,0.016568362317893687
498,"(22, 26)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17990499128576895,0.014535993997921253,0.015044038082725551,0,0,1,0.2,0.3333333333333333,0.5,0.5,0.25,0.058823529411764705,0.35295612386476116,4,0.5,0.3333333333333333,3,0.011769172389699432,0.047850034830949725,0.02733661095759568,0.025038178411651915
499,"(22, 27)",2,4,1,0,3,3,2,2,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.4268172554835453,2.0,3.0,0.3333333333333333,0.11205424409844297,1.0,0.0,1.0,0.375,1.0,1.0,2,3,1.0,0.5,0.1684877994002986,0.189371306343247,0.014535993997921253,0.025639767482847988,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.058823529411764705,0.35295612386476116,8,0.25,0.2,3,0.01530766292549882,0.014697111623796192,0.0059931912648137735,0.02130900140650493
500,"(22, 28)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.9999999999999996,0.46081112718911094,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17463116736553083,0.014535993997921253,0.01957345946382851,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.014240412271272025,0.00795669223647628,0.003538163465174868,0.021691154834517827
501,"(22, 29)",2,4,1,3,3,4,2,3,0.0,0.0,1.0,0.8,1.0,0.875,1.0,0.8608058531117031,2.0,3.0,0.3333333333333333,0.18740943487361136,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,2,3,1.0,0.8,0.1684877994002986,0.19802855242404827,0.014535993997921253,0.026288537695114873,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.015863158092853945,0.08200037733398924,0.034967523378878186,0.030230404778445418
502,"(22, 30)",2,4,1,0,3,4,2,3,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999998,0.324030399223269,2.0,3.0,0.3333333333333333,0.09036187746327481,1.0,0.0,1.0,0.8,1.0,1.0,2,4,1.0,0.7,0.1684877994002986,0.17961079871686048,0.014535993997921253,0.024590155248580117,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.016200426616114406,0.03709374758287658,0.014381388985891353,0.02739858146952066
503,"(22, 31)",2,6,1,0,3,3,2,2,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.3256900968625552,2.0,3.5,0.3333333333333333,0.06633646345585595,1.0,0.0,1.0,0.4090909090909091,1.0,1.0,2,3,1.0,0.4285714285714286,0.1684877994002986,0.2032003065530631,0.014535993997921253,0.0371580870691453,0,0,2,0.25,0.4,1.0,0.3333333333333333,0.16666666666666666,0.14215686274509803,0.7553857282466059,12,0.3333333333333333,0.3333333333333333,3,0.017220508338949017,0.015421719770425531,0.005226956147468532,0.023246530788560604
504,"(22, 32)",2,12,1,1,3,4,2,3,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.2834400153187743,2.0,7.0,0.3333333333333333,0.04444191880616045,1.0,1.0,1.0,0.3146853146853147,1.0,1.0,2,5,1.0,0.32051282051282054,0.1684877994002986,0.24486605346668006,0.014535993997921253,0.0716932260057545,1,1,3,0.23076923076923078,0.375,0.5,0.08333333333333333,0.041666666666666664,0.058823529411764705,0.35295612386476116,24,0.08333333333333333,0.2727272727272727,2,0.02393880307291223,0.25707060290969014,0.06755650547395926,0.053483770169290644
505,"(22, 33)",2,17,1,3,3,4,2,3,0.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,0.9999999999999998,0.3861110988338703,2.0,9.5,0.3333333333333333,0.04613850953818,1.0,1.0,1.0,0.2318181818181818,1.0,1.0,2,5,1.0,0.2091503267973856,0.1684877994002986,0.26763790586726305,0.014535993997921253,0.1009191823326258,1,1,3,0.16666666666666666,0.2857142857142857,0.5,0.058823529411764705,0.029411764705882353,0.08333333333333333,0.40242960438184466,34,0.058823529411764705,0.1875,2,0.023938803072912226,0.22186202203050873,0.04911746324219532,0.04488413045651031
506,"(23, 24)",5,3,4,1,4,3,3,2,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,2.5,0.2728956222252333,0.3667358671351006,0.4,0.3333333333333333,0.6521739130434783,0.6,1.0,1.0,4,3,0.6,0.6666666666666666,0.20020911437206565,0.2022836140869774,0.03152251477667804,0.021076033559222822,0,0,2,0.25,0.4,0.6666666666666666,0.4,0.13333333333333333,0.5833333333333333,1.631586747071319,15,0.4,0.3333333333333333,4,0.021190854315919137,0.18541414824418592,0.0656569694291234,0.04240412354153911
507,"(23, 25)",5,3,4,0,4,3,3,2,5.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.4608111271891108,3.5,2.5,0.2728956222252333,0.1414084956882785,0.4,0.0,0.6521739130434783,0.6,1.0,1.0,4,3,0.6,0.6666666666666666,0.20020911437206565,0.2002794874276951,0.03152251477667804,0.021006197394493005,1,0,2,0.25,0.4,0.0,0.0,0.0,0.0,0.0,15,0.0,0.3333333333333333,1,0.025229091475172247,0.3172319761927344,0.11178461634081108,0.07253427254041267
508,"(23, 26)",5,2,4,1,4,3,3,2,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,2.0,0.2728956222252333,0.3333333333333333,0.4,1.0,0.6521739130434783,1.0,1.0,1.0,4,2,0.6,1.0,0.20020911437206565,0.17990499128576895,0.03152251477667804,0.015044038082725551,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.3088235294117647,1.0743036443092429,10,0.4,0.4,3,0.016680670345488088,0.12380364869187098,0.04960745548234415,0.03553894825320104
509,"(23, 27)",5,4,4,0,4,3,3,2,5.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.4268172554835459,3.5,3.0,0.2728956222252333,0.11205424409844297,0.4,0.0,0.6521739130434783,0.375,1.0,1.0,4,3,0.6,0.5,0.20020911437206565,0.189371306343247,0.03152251477667804,0.025639767482847988,1,1,3,0.375,0.5454545454545454,0.25,0.2,0.05,0.058823529411764705,0.35295612386476116,20,0.25,0.5,1,0.03146360141424011,0.28991269255742286,0.08291716940225258,0.06369857139602227
510,"(23, 28)",5,3,4,0,4,3,3,2,5.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.46081112718911077,3.5,2.5,0.2728956222252333,0.1414084956882785,0.4,0.0,0.6521739130434783,0.6,1.0,1.0,4,3,0.6,0.6666666666666666,0.20020911437206565,0.17463116736553083,0.03152251477667804,0.01957345946382851,0,0,1,0.1111111111111111,0.2,0.3333333333333333,0.2,0.06666666666666667,0.058823529411764705,0.35295612386476116,15,0.3333333333333333,0.14285714285714285,4,0.020983273230049913,0.03234600708865626,0.010088279460357839,0.023780766819475694
511,"(23, 29)",5,4,4,3,4,4,3,3,5.0,0.0,1.0,0.8,1.0,0.875,1.0,0.860805853111703,3.5,3.0,0.2728956222252333,0.18740943487361136,0.4,1.0,0.6521739130434783,0.7894736842105263,1.0,1.0,4,3,0.6,0.8,0.20020911437206565,0.19802855242404827,0.03152251477667804,0.026288537695114873,1,2,4,0.5714285714285714,0.7272727272727273,0.5,0.4,0.1,0.14215686274509803,0.7553857282466059,20,0.5,0.8,2,0.03066103075761885,0.3072480467373872,0.09189444240665928,0.06662521984158269
512,"(23, 30)",5,4,4,0,4,4,3,3,5.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.32403039922326904,3.5,3.0,0.2728956222252333,0.09036187746327481,0.4,0.0,0.6521739130434783,0.8,1.0,1.0,4,4,0.6,0.7,0.20020911437206565,0.17961079871686048,0.03152251477667804,0.024590155248580117,0,0,2,0.2222222222222222,0.36363636363636365,0.5,0.4,0.1,0.14215686274509803,0.7553857282466059,20,0.5,0.2857142857142857,7,0.023859580287245875,0.012129033056387782,0.003298203086197545,0.02393231498175606
513,"(23, 31)",5,6,4,0,4,3,3,2,5.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.3256900968625551,3.5,3.5,0.2728956222252333,0.06633646345585595,0.4,0.0,0.6521739130434783,0.4090909090909091,1.0,1.0,4,3,0.6,0.4285714285714286,0.20020911437206565,0.2032003065530631,0.03152251477667804,0.0371580870691453,0,0,3,0.3,0.46153846153846156,0.6,0.5,0.1,0.47549019607843135,1.6656249548734432,30,0.5,0.375,9,0.0308645586819536,0.13326932357342838,0.03168088725018932,0.03338365022972161
514,"(23, 32)",5,12,4,1,4,4,3,3,5.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.2834400153187744,3.5,7.0,0.2728956222252333,0.04444191880616045,0.4,1.0,0.6521739130434783,0.3146853146853147,1.0,1.0,4,5,0.6,0.32051282051282054,0.20020911437206565,0.24486605346668006,0.03152251477667804,0.0716932260057545,1,2,4,0.26666666666666666,0.42105263157894735,0.4,0.16666666666666666,0.03333333333333333,0.3088235294117647,1.0743036443092429,60,0.16666666666666666,0.3076923076923077,2,0.04162245829151024,0.23449840602418928,0.04322208853726157,0.04324620964630197
515,"(23, 33)",5,17,4,3,4,4,3,3,5.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,1.0,0.3861110988338704,3.5,9.5,0.2728956222252333,0.04613850953818,0.4,1.0,0.6521739130434783,0.2318181818181818,1.0,1.0,4,5,0.6,0.2091503267973856,0.20020911437206565,0.26763790586726305,0.03152251477667804,0.1009191823326258,1,3,5,0.2631578947368421,0.4166666666666667,0.6,0.17647058823529413,0.03529411764705882,0.5833333333333334,1.845124645270808,85,0.17647058823529413,0.29411764705882354,2,0.045123466571655696,0.2365610713455038,0.03673223326391129,0.03999162491802042
516,"(24, 25)",3,3,1,0,3,3,2,2,2.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.4608111271891109,2.5,2.5,0.3667358671351006,0.1414084956882785,0.3333333333333333,0.0,0.6,0.6,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,0.2022836140869774,0.2002794874276951,0.021076033559222822,0.021006197394493005,1,1,3,0.6,0.75,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.5581106265512472,9,0.3333333333333333,1.0,1,0.02439832372494316,0.4369207202156726,0.20386337293720383,0.10766169801983441
517,"(24, 26)",3,2,1,1,3,3,2,2,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,2.5,2.0,0.3667358671351006,0.3333333333333333,0.3333333333333333,1.0,0.6,1.0,1.0,1.0,3,2,0.6666666666666666,1.0,0.2022836140869774,0.17990499128576895,0.021076033559222822,0.015044038082725551,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.011897982241720003,-0.007799337135006222,-0.004138116196129697,0.01480789050322765
